Pincode,City,State,is_oda,Zone
563117,Bangarapet,Karnataka,ODA,
391241,Karjan,Gujarat,ODA,Guj2
283145,Shikohabad,Uttar Pradesh,ODA,North2
629706,Nagercoil,Tamil Nadu,No,South2
844505,Hazrat Jandaha,Bihar,ODA,East2
585372,Chincholi,Karnataka,ODA,
212218,Saray Ankil,Uttar Pradesh,No,North2
781039,Guwahati,Assam,No,NE
629302,Nagercoil,Tamil Nadu,No,South2
271875,Bahraich,Uttar Pradesh,ODA,North2
110095,Delhi,Delhi,No,North1
847202,Benipur,Bihar,ODA,East2
403506,Goa,Goa,No,Goa
415527,Vaduj,Maharashtra,ODA,Mah2
517280,Madanapalle,Andhra Pradesh,ODA,South2
635802,Ambur,Tamil Nadu,No,South2
140407,Sirhind-Fategarh,Punjab,ODA,North2
577205,Shimoga,Karnataka,No,
577220,Shimoga,Karnataka,ODA,
678571,Akaloor,Kerala,No,Kerala
363035,Surendranagar,Gujarat,ODA,Guj2
560064,Bangalore,Karnataka,No,South1
110119,Delhi,Delhi,No,North1
461775,Pipariya,Madhya Pradesh,ODA,Central2
160073,Chandigarh,Chandigarh,No,
363110,Surendranagar,Gujarat,ODA,Guj2
562149,Bangalore,Karnataka,No,South1
581360,Karwar,Karnataka,ODA,
144407,Phagwara,Punjab,No,North2
140507,Rajpura,Punjab,No,North2
581307,Karwar,Karnataka,ODA,
160007,Chandigarh,Chandigarh,No,
313324,Rajsamand,Rajasthan,ODA,North2
501508,Ibrahimpatnam,Andhra Pradesh,ODA,South2
142003,Moga,Punjab,ODA,North2
160002,Chandigarh,Chandigarh,No,
560080,Bangalore,Karnataka,No,South1
454448,Manawar,Madhya Pradesh,ODA,Central2
182128,Billawar,Jammu and Kashmir,ODA,
560110,Bangalore,Karnataka,No,South1
682315,Kanjiramattom,Kerala,No,Kerala
781021,Guwahati,Assam,No,NE
781034,Guwahati,Assam,No,NE
629502,Nagercoil,Tamil Nadu,No,South2
382321,Ahmedabad,Gujarat,No,Guj1
585201,Yadgir,Karnataka,No,
587301,Jamkhandi,Karnataka,No,
620026,Tiruchi,Tamil Nadu,No,South2
396570,Vansda,Gujarat,ODA,Guj2
442003,Wardha,Maharashtra,ODA,Mah2
483504,Katni,Madhya Pradesh,No,Central2
827302,Peterbar,Jharkhand,ODA,East2
621218,Tiruchi,Tamil Nadu,No,South2
521286,Vijayawada,Andhra Pradesh,No,South2
620013,Tiruchi,Tamil Nadu,No,South2
742405,Baharampur,West Bengal,No,
752046,Pipili,Odisha,No,East2
756119,Mangalpur,Odisha,No,East2
341508,Makrana,Rajasthan,No,North2
431148,Paithan,Maharashtra,ODA,Mah2
797121,Kohima,Nagaland,No,
752015,Pipili,Odisha,ODA,East2
341502,Makrana,Rajasthan,ODA,North2
450114,Mundi,Madhya Pradesh,ODA,Central2
335711,Gharsana,Rajasthan,ODA,North2
321602,Kherli,Rajasthan,ODA,North2
523279,Kondapi,Andhra Pradesh,ODA,South2
621016,Thuraiyur,Tamil Nadu,No,South2
621009,Tiruchi,Tamil Nadu,No,South2
184204,Billawar,Jammu and Kashmir,No,
441121,Wardha,Maharashtra,ODA,Mah2
360002,Rajkot,Gujarat,No,Guj2
444407,Akola,Maharashtra,ODA,Mah2
520001,Vijayawada,Andhra Pradesh,No,South2
755014,Mangalpur,Odisha,ODA,East2
825317,hazaribagh,Jharkhand,No,East2
382045,Ahmedabad,Gujarat,No,Guj1
620025,Tiruchi,Tamil Nadu,No,South2
797001,Kohima,Nagaland,No,
361347,Dwarka,Gujarat,ODA,Guj2
560052,Bangalore,Karnataka,No,South1
160027,Chandigarh,Chandigarh,No,
307026,Abu Road,Rajasthan,ODA,North2
574230,Kadaba,Karnataka,No,
678015,Palakkad,Kerala,No,Kerala
209862,Kanpur,Uttar Pradesh,No,North2
341304,Sujangarh,Rajasthan,No,North2
515401,Gooty,Andhra Pradesh,ODA,South2
208009,Kanpur,Uttar Pradesh,No,North2
209217,Kanpur,Uttar Pradesh,No,North2
734436,Bagdogra,West Bengal,No,
505122,Jammikunta,Telangana,No,
574161,Mangalore,Karnataka,ODA,
690529,Pathanamthitta,Kerala,No,Kerala
733133,Gangarampur,West Bengal,ODA,
713315,Rupnarayanpur,West Bengal,ODA,
763008,Semiliguda,Odisha,No,East2
824219,Sherghati,Bihar,No,East2
174003,Bilaspur-HP,Himachal Pradesh,ODA,
713375,Rupnarayanpur,West Bengal,ODA,
722179,Bankura,West Bengal,No,
208004,Kanpur,Uttar Pradesh,No,North2
690509,Pathanamthitta,Kerala,ODA,Kerala
761111,Asika,Odisha,ODA,East2
431003,Aurangabad,Maharashtra,No,Mah2
733209,Dalkhola,West Bengal,ODA,
431136,Aurangabad,Maharashtra,No,Mah2
262701,Lakhimpur,Uttar Pradesh,ODA,North2
756001,Balasore,Odisha,No,East2
431008,Aurangabad,Maharashtra,No,Mah2
626003,Virudhunagar,Tamil Nadu,ODA,South2
690557,Tiruvalla,Kerala,ODA,Kerala
721648,Panskura,West Bengal,ODA,
845431,Motihari,Bihar,No,East2
143525,Dinanagar,Punjab,No,North2
762001,Phulbani,Odisha,ODA,East2
424206,Jamner,Maharashtra,ODA,Mah2
202130,Aligarh,Uttar Pradesh,ODA,North2
627955,Kovilpatti,Tamil Nadu,ODA,South2
628501,Kovilpatti,Tamil Nadu,No,South2
247323,Saharanpur,Uttar Pradesh,ODA,North2
281001,Mathura,Uttar Pradesh,No,North2
832401,Jamshedpur,Jharkhand,No,East2
641663,Tirupur,Tamil Nadu,No,South2
686662,Thodupuzha,Kerala,ODA,Kerala
768225,Brajrajnagar,Odisha,ODA,East2
610207,Thiruthuraipoondi,Tamil Nadu,ODA,South2
202305,Aligarh,Uttar Pradesh,ODA,North2
233001,Ghazipur,Uttar Pradesh,No,North2
533430,Yerravaram,Andhra Pradesh,No,South2
284129,Jhansi,Uttar Pradesh,No,North2
321404,Rupbas,Rajasthan,No,North2
466666,Narsinghgarh,Madhya Pradesh,ODA,Central2
585228,Chittapur,Karnataka,ODA,
784125,Mangaldoi,Assam,No,NE
754004,Nimapara,Odisha,ODA,East2
754113,Balikuda,Odisha,ODA,East2
518021,Kurnool,Andhra Pradesh,ODA,South2
160016,Chandigarh,Chandigarh,No,
441920,Umred,Maharashtra,ODA,Mah2
638668,Annur,Tamil Nadu,ODA,South2
695607,Venjaramoodu,Kerala,ODA,Kerala
734403,Siliguri,West Bengal,No,
575005,Mangalore,Karnataka,No,
641102,Coimbatore,Tamil Nadu,ODA,South2
241402,Hardoi,Uttar Pradesh,ODA,North2
628721,Kovilpatti,Tamil Nadu,No,South2
641014,Coimbatore,Tamil Nadu,ODA,South2
678008,Palakkad,Kerala,No,Kerala
630307,Karaikudi,Tamil Nadu,No,South2
307501,Abu Road,Rajasthan,ODA,North2
305407,Deoli-RJ,Rajasthan,ODA,North2
574104,Karkala,Karnataka,ODA,
176101,Dheera,Himachal Pradesh,No,
230146,Soraon,Uttar Pradesh,No,North2
451559,Barwani,Madhya Pradesh,ODA,Central2
509349,Kalwakurthy,Telangana,ODA,
509320,Kalwakurthy,Telangana,ODA,
847426,Jhanjharpur,Bihar,ODA,East2
152128,Abohar,Punjab,ODA,North2
635702,Tiruppattur,Tamil Nadu,ODA,South2
680668,Kodungallur,Kerala,No,Kerala
263639,Someshwar,Uttarakhand,No,North2
274802,Khadda,Uttar Pradesh,No,North2
516131,Rajampet,Andhra Pradesh,ODA,South2
416507,Halkarni,Maharashtra,No,Mah2
312204,Kapasan,Rajasthan,ODA,North2
754138,Tirtol,Odisha,ODA,East2
628613,Tiruchendur,Tamil Nadu,ODA,South2
282010,Agra,Uttar Pradesh,No,North2
847411,Jhanjharpur,Bihar,ODA,East2
123101,Rewari,Haryana,No,North2
392004,Ankleshwar,Gujarat,ODA,Guj2
464551,Raisen,Madhya Pradesh,ODA,Central2
515765,Kambadur,Andhra Pradesh,ODA,South2
283105,Agra,Uttar Pradesh,No,North2
462012,Bhopal,Madhya Pradesh,No,Central1
131030,Sonipat,Haryana,ODA,North2
516107,Rajampet,Andhra Pradesh,ODA,South2
244415,Moradabad,Uttar Pradesh,ODA,North2
122051,Gurgaon,Haryana,No,North1
177045,Nadaun,Himachal Pradesh,ODA,
209209,Ghatampur,Uttar Pradesh,ODA,North2
641062,Coimbatore,Tamil Nadu,No,South2
831007,Jamshedpur,Jharkhand,No,East2
470051,Sagar,Madhya Pradesh,No,Central2
441301,Katol,Maharashtra,No,Mah2
638459,Sathyamangalam,Tamil Nadu,ODA,South2
673311,Mahe,Kerala,No,Kerala
470002,Sagar,Madhya Pradesh,No,Central2
686610,Kottayam,Kerala,ODA,Kerala
831002,Jamshedpur,Jharkhand,ODA,East2
832106,Jamshedpur,Jharkhand,ODA,East2
202414,Chandausi,Uttar Pradesh,ODA,North2
732139,Chanchal,West Bengal,ODA,
757048,Rairangpur,Odisha,ODA,East2
332721,Khandela,Rajasthan,No,North2
783127,Fekamari,Assam,No,NE
370630,Dayapar,Gujarat,No,Guj2
285125,Auraiya,Uttar Pradesh,ODA,North2
505129,Jammikunta,Telangana,No,
202122,Aligarh,Uttar Pradesh,No,North2
202001,Aligarh,Uttar Pradesh,No,North2
322001,Sawai Madhopur,Rajasthan,ODA,North2
283130,Shikohabad,Uttar Pradesh,ODA,North2
202137,Jewar,Uttar Pradesh,ODA,North2
637211,Erode,Tamil Nadu,No,South2
322027,Sawai Madhopur,Rajasthan,ODA,North2
384430,Kadi,Gujarat,No,Guj2
212658,Khaga,Uttar Pradesh,ODA,North2
805103,Nawada,Bihar,ODA,East2
576117,Karkala,Karnataka,ODA,
833105,Chakradharpur,Jharkhand,No,East2
731124,Dubrajpur,West Bengal,ODA,
322201,Nadoti,Rajasthan,No,North2
691315,Ayoor,Kerala,ODA,Kerala
509218,Hyderabad,Telangana,No,South1
628251,Tiruchendur,Tamil Nadu,No,South2
752119,Astaranga,Odisha,No,East2
176088,Baijnath,Himachal Pradesh,No,
509360,Kalwakurthy,Telangana,ODA,
628623,Tiruchendur,Tamil Nadu,ODA,South2
271865,Nanpara,Uttar Pradesh,No,North2
505302,Sircilla,Telangana,No,
516150,Rajampet,Andhra Pradesh,ODA,South2
516227,Badvel,Andhra Pradesh,ODA,South2
635805,Ambur,Tamil Nadu,No,South2
781104,Guwahati,Assam,No,NE
403503,Goa,Goa,No,Goa
560056,Bangalore,Karnataka,No,South1
533234,Mandapeta,Andhra Pradesh,No,South2
613201,Thirukkattupalli,Tamil Nadu,No,South2
621851,Thirukkattupalli,Tamil Nadu,ODA,South2
844507,Hazrat Jandaha,Bihar,ODA,East2
630710,Paramakudi,Tamil Nadu,ODA,South2
201102,Ghaziabad,Uttar Pradesh,No,North1
560074,Bangalore,Karnataka,No,South1
201001,Ghaziabad,Uttar Pradesh,No,North1
210433,Mahoba,Uttar Pradesh,ODA,North2
176306,Dalhousie,Himachal Pradesh,ODA,
560025,Bangalore,Karnataka,No,South1
134152,Chandigarh,Chandigarh,No,
516218,Vempalli,Andhra Pradesh,ODA,South2
140604,Chandigarh,Punjab,No,North2
160014,Chandigarh,Chandigarh,No,
508115,Bhuvanagiri,Telangana,ODA,
721453,Contai,West Bengal,ODA,
442203,Talegaon Sp,Maharashtra,No,Mah2
845501,Bettiah,Bihar,ODA,East2
457777,Petlawad,Madhya Pradesh,No,Central2
601205,Gummudipoondi,Tamil Nadu,ODA,South2
621601,Tiruchi,Tamil Nadu,No,South2
639110,Tiruchi,Tamil Nadu,No,South2
786102,Chabua,Assam,ODA,NE
678004,Palakkad,Kerala,No,Kerala
247773,Shamli,Uttar Pradesh,No,North2
423210,Malegaon,Maharashtra,ODA,Mah2
521107,Vijayawada,Andhra Pradesh,No,South2
641405,Coimbatore,Tamil Nadu,ODA,South2
575029,Mangalore,Karnataka,No,
454660,Badnagar,Madhya Pradesh,No,Central2
402113,Shriwardhan,Maharashtra,ODA,Mah2
754002,Bhubaneshwar,Odisha,No,East2
140113,Rupnagar,Punjab,No,North2
394730,Vansda,Gujarat,ODA,Guj2
713125,Bardhaman,West Bengal,ODA,
125110,Sirsa,Haryana,ODA,North2
301714,Neemrana,Rajasthan,ODA,North2
781007,Guwahati,Assam,No,NE
852202,Saharsa,Bihar,No,East2
402105,Shriwardhan,Maharashtra,ODA,Mah2
431137,Paithan,Maharashtra,ODA,Mah2
843323,Sitamarhi,Bihar,ODA,East2
442908,Chandrapur,Maharashtra,ODA,Mah2
442905,Chandrapur,Maharashtra,ODA,Mah2
824113,Daudnagar,Bihar,No,East2
517325,Madanapalle,Andhra Pradesh,ODA,South2
781040,Guwahati,Assam,No,NE
811302,Lakhisarai,Bihar,ODA,East2
142043,Moga,Punjab,No,North2
229130,Lalganj,Uttar Pradesh,ODA,North2
335024,Raisinghnagar,Rajasthan,No,North2
785102,Majuli,Assam,No,NE
573214,Sakleshpur,Karnataka,ODA,
431138,Paithan,Maharashtra,ODA,Mah2
531201,Vijayawada,Andhra Pradesh,ODA,South2
382620,Ahmedabad,Gujarat,No,Guj1
834011,Ranchi,Jharkhand,No,East2
480337,Pandhurna,Madhya Pradesh,ODA,Central2
246155,Gumkhal,Uttarakhand,ODA,North2
534343,Kovvur,Andhra Pradesh,ODA,South2
641025,Coimbatore,Tamil Nadu,No,South2
636121,Attur,Tamil Nadu,ODA,South2
575002,Mangalore,Karnataka,No,
575006,Mangalore,Karnataka,No,
641671,Palladam,Tamil Nadu,ODA,South2
741503,Hanskhali,West Bengal,ODA,
641018,Coimbatore,Tamil Nadu,No,South2
636105,Attur,Tamil Nadu,ODA,South2
574327,Sullia,Karnataka,ODA,
844501,Hazrat Jandaha,Bihar,ODA,East2
641114,Coimbatore,Tamil Nadu,No,South2
148101,Barnala,Punjab,No,North2
534006,Eluru,Andhra Pradesh,No,South2
470226,Jhunku,Madhya Pradesh,No,Central2
534427,Eluru,Andhra Pradesh,No,South2
575022,Mangalore,Karnataka,No,
160051,Chandigarh,Chandigarh,No,
166031,Chandigarh,Chandigarh,No,
451225,Maheshwar,Madhya Pradesh,No,Central2
581345,Karwar,Karnataka,ODA,
782001,Nagaon,Assam,ODA,NE
534204,Bhimavaram,Andhra Pradesh,No,South2
690534,Tiruvalla,Kerala,ODA,Kerala
403705,Goa,Goa,No,Goa
522646,Vinukonda,Andhra Pradesh,ODA,South2
845402,Motihari,Bihar,ODA,East2
276121,Azamgarh,Uttar Pradesh,No,North2
736135,Dinhata,West Bengal,No,
574144,Mangalore,Karnataka,ODA,
641047,Coimbatore,Tamil Nadu,No,South2
800111,Patna,Bihar,No,East1
401401,Palghar,Maharashtra,ODA,Mah1
160035,Mohali,Chandigarh,No,
160032,Chandigarh,Chandigarh,No,
283204,Tundla,Uttar Pradesh,No,North2
271607,Balrampur,Uttar Pradesh,ODA,North2
518122,Betamcherla,Andhra Pradesh,ODA,South2
690558,Tiruvalla,Kerala,ODA,Kerala
276402,Dullahpur,Uttar Pradesh,No,North2
281206,Hathras,Uttar Pradesh,ODA,North2
826015,Dhanbad,Jharkhand,No,East2
670661,Kannur,Kerala,No,Kerala
382000,Ahmedabad,Gujarat,ODA,Guj1
521225,Vijayawada,Andhra Pradesh,No,South2
742139,Baharampur,West Bengal,ODA,
341533,Makrana,Rajasthan,ODA,North2
643004,Ooty,Tamil Nadu,No,South2
132123,Karnal,Haryana,ODA,North2
845318,Dhaka,Bihar,ODA,East2
176091,Sujanpur,Himachal Pradesh,No,
743435,Taki,West Bengal,No,
761012,Digapahandi,Odisha,ODA,East2
841435,Mairwa,Bihar,ODA,East2
250621,Baraut,Uttar Pradesh,ODA,North2
581308,Karwar,Karnataka,ODA,
679307,Sankaramangalam,Kerala,ODA,Kerala
678721,Palakkad,Kerala,No,Kerala
208007,Kanpur,Uttar Pradesh,No,North2
689508,Tiruvalla,Kerala,ODA,Kerala
847239,Jhanjharpur,Bihar,No,East2
431010,Aurangabad,Maharashtra,No,Mah2
614705,Pattukkottai,Tamil Nadu,ODA,South2
451551,Barwani,Madhya Pradesh,No,Central2
761042,Digapahandi,Odisha,ODA,East2
509209,Tadoor,Telangana,ODA,
515766,Kambadur,Andhra Pradesh,No,South2
533102,Rajahmundry,Andhra Pradesh,No,South2
416509,Halkarni,Maharashtra,No,Mah2
462033,Bhopal,Madhya Pradesh,No,Central1
784504,Thelamara,Assam,No,NE
152125,Abohar,Punjab,ODA,North2
691331,Ayoor,Kerala,ODA,Kerala
271882,Nanpara,Uttar Pradesh,ODA,North2
848125,KalyanpurBR,Bihar,No,East2
392015,Ankleshwar,Gujarat,ODA,Guj2
583132,Gangavathi,Karnataka,No,
609311,Karaikal,Tamil Nadu,ODA,South2
628304,Tuticorin,Tamil Nadu,No,South2
508213,Suryapet,Telangana,ODA,
534199,Bhimavaram,Andhra Pradesh,No,South2
743337,Dakshin Barasat,West Bengal,ODA,
845422,Motihari,Bihar,ODA,East2
208003,Kanpur,Uttar Pradesh,No,North2
430005,Aurangabad,Maharashtra,ODA,Mah2
431210,Aurangabad,Maharashtra,No,Mah2
742138,Khargram,West Bengal,ODA,
621002,Thuraiyur,Tamil Nadu,No,South2
781309,Sarthebari,Assam,No,NE
689521,Pathanamthitta,Kerala,No,Kerala
828103,Dhanbad,Jharkhand,No,East2
370203,Gandhidham,Gujarat,No,Guj2
431005,Aurangabad,Maharashtra,No,Mah2
144031,Phagwara,Punjab,No,North2
470223,Jhunku,Madhya Pradesh,No,Central2
577229,Shimoga,Karnataka,No,
755003,Chandipur,Odisha,ODA,East2
335065,Sangaria,Rajasthan,ODA,North2
396001,Valsad,Gujarat,ODA,Guj2
632315,Arani,Tamil Nadu,ODA,South2
678611,Palakkad,Kerala,No,Kerala
124108,Gurgaon,Haryana,No,North1
451555,Barwani,Madhya Pradesh,ODA,Central2
627104,Thisayanvilai,Tamil Nadu,ODA,South2
147101,Pehowa,Punjab,ODA,North2
734215,Darjeeling,West Bengal,ODA,
391230,Karjan,Gujarat,ODA,Guj2
508207,Miryalaguda,Andhra Pradesh,No,South2
813125,Banka,Bihar,No,East2
335804,Pilibanga,Rajasthan,ODA,North2
635002,Krishnagiri,Tamil Nadu,No,South2
210425,Muskara,Uttar Pradesh,ODA,North2
202527,Anupshahar,Uttar Pradesh,No,North2
211016,Allahabad,Uttar Pradesh,No,North2
391210,Karjan,Gujarat,No,Guj2
623709,Paramakudi,Tamil Nadu,ODA,South2
210506,Muskara,Uttar Pradesh,No,North2
202412,Chandausi,Uttar Pradesh,ODA,North2
457778,Jhabua,Madhya Pradesh,ODA,Central2
741163,Nazirpur,West Bengal,ODA,
203398,Anupshahar,Uttar Pradesh,ODA,North2
841238,Maharajganj-BH,Bihar,ODA,East2
560046,Bangalore,Karnataka,No,South1
282003,Agra,Uttar Pradesh,No,North2
462018,Bhopal,Madhya Pradesh,No,Central1
505469,Karim Nagar,Telangana,No,
533125,Rajahmundry,Andhra Pradesh,No,South2
176090,Sujanpur,Himachal Pradesh,No,
282008,Agra,Uttar Pradesh,No,North2
506368,Danthalapally,Andhra Pradesh,No,South2
515787,Kalyandurg,Andhra Pradesh,ODA,South2
621652,Thirukkattupalli,Tamil Nadu,ODA,South2
785692,Sonari,Assam,ODA,NE
132023,Karnal,Haryana,No,North2
802211,Malyabag,Bihar,ODA,East2
609310,Karaikal,Tamil Nadu,ODA,South2
683523,Kodungallur,Kerala,ODA,Kerala
736169,Sitai,West Bengal,ODA,
272301,Tanda,Uttar Pradesh,ODA,North2
370625,Dayapar,Gujarat,No,Guj2
635111,Krishnagiri,Tamil Nadu,No,South2
636142,Mettala,Tamil Nadu,No,South2
757018,Morada,Odisha,ODA,East2
786189,Chabua,Assam,No,NE
147021,Patiala,Punjab,No,North2
508233,Kodad,Telangana,ODA,
754221,Salipur,Odisha,ODA,East2
206244,Auraiya,Uttar Pradesh,No,North2
212206,Allahabad,Uttar Pradesh,ODA,North2
394440,Mandvi (Surat),Gujarat,No,Guj2
783135,Fekamari,Assam,No,NE
845427,Dhaka,Bihar,No,East2
173025,Paonta Sahib,Himachal Pradesh,No,
207243,Ganjdundwara,Uttar Pradesh,No,North2
206247,Auraiya,Uttar Pradesh,No,North2
211004,Allahabad,Uttar Pradesh,No,North2
206129,Auraiya,Uttar Pradesh,ODA,North2
207505,Aliganj,Uttar Pradesh,No,North2
176217,Shahpur-HP,Himachal Pradesh,No,
571123,Gundlupet,Karnataka,No,
781381,Guwahati,Assam,No,NE
481998,Bichhiya,Madhya Pradesh,No,Central2
606602,Tiruvannamalai,Tamil Nadu,No,South2
147104,Sirhind-Fategarh,Punjab,ODA,North2
342304,Jodhpur,Rajasthan,No,North2
423301,Satana,Maharashtra,ODA,Mah2
813124,Banka,Bihar,No,East2
211005,Allahabad,Uttar Pradesh,No,North2
606604,Tiruvannamalai,Tamil Nadu,No,South2
613105,Thirukkattupalli,Tamil Nadu,ODA,South2
768032,Dunguripali,Odisha,ODA,East2
607104,Neyveli,Tamil Nadu,No,South2
462017,Bhopal,Madhya Pradesh,No,Central1
609702,Karaikal,Tamil Nadu,ODA,South2
671212,Kasaragod,Kerala,No,Kerala
847410,Jhanjharpur,Bihar,ODA,East2
571109,Gundlupet,Karnataka,No,
786185,Chabua,Assam,ODA,NE
342005,Jodhpur,Rajasthan,No,North2
342002,Jodhpur,Rajasthan,No,North2
841233,Maharajganj-BH,Bihar,ODA,East2
635115,Krishnagiri,Tamil Nadu,No,South2
332722,Khandela,Rajasthan,No,North2
686555,Karukachal,Kerala,No,Kerala
423213,Satana,Maharashtra,ODA,Mah2
457993,Jhabua,Madhya Pradesh,ODA,Central2
212203,Allahabad,Uttar Pradesh,No,North2
147001,Patiala,Punjab,No,North2
362263,Mendarda,Gujarat,No,Guj2
342018,Jodhpur,Rajasthan,ODA,North2
212207,Allahabad,Uttar Pradesh,ODA,North2
813127,Banka,Bihar,No,East2
370627,Dayapar,Gujarat,No,Guj2
734214,Darjeeling,West Bengal,ODA,
461122,Itarsi,Madhya Pradesh,No,Central2
263001,Nainital,Uttarakhand,ODA,North2
643007,Ooty,Tamil Nadu,No,South2
206303,Kishni,Uttar Pradesh,No,North2
244411,Moradabad,Uttar Pradesh,ODA,North2
606752,Tiruvannamalai,Tamil Nadu,No,South2
689503,Pathanamthitta,Kerala,ODA,Kerala
575030,Mangalore,Karnataka,ODA,
627720,Kovilpatti,Tamil Nadu,ODA,South2
627716,Kovilpatti,Tamil Nadu,ODA,South2
122105,Gurgaon,Haryana,No,North1
535006,Vizianagaram,Andhra Pradesh,ODA,South2
821004,Jamshedpur,Jharkhand,No,East2
126102,Jind,Haryana,ODA,North2
246164,Pauri,Uttarakhand,No,North2
462100,Bhopal,Madhya Pradesh,ODA,Central1
533101,Rajahmundry,Andhra Pradesh,No,South2
283124,Kheragarh,Uttar Pradesh,ODA,North2
761013,Digapahandi,Odisha,ODA,East2
177118,Jahu,Himachal Pradesh,No,
321408,Weir,Rajasthan,No,North2
606115,Ulundurpet,Tamil Nadu,ODA,South2
621722,Thirukkattupalli,Tamil Nadu,ODA,South2
282004,Agra,Uttar Pradesh,No,North2
643002,Ooty,Tamil Nadu,No,South2
462046,Bhopal,Madhya Pradesh,No,Central1
635901,Tiruppattur,Tamil Nadu,No,South2
131103,Sonipat,Haryana,No,North2
230139,Lalganj Ajhara,Uttar Pradesh,ODA,North2
628103,Tuticorin,Tamil Nadu,No,South2
171003,Shimla,Himachal Pradesh,ODA,
305817,Kishangarh,Rajasthan,No,North2
802202,Piro,Bihar,No,East2
721515,Jhargram,West Bengal,ODA,
607101,Neyveli,Tamil Nadu,No,South2
211012,Allahabad,Uttar Pradesh,No,North2
392115,Karjan,Gujarat,ODA,Guj2
224238,Tanda,Uttar Pradesh,ODA,North2
423102,Satana,Maharashtra,ODA,Mah2
770017,Rajgangpur,Odisha,No,East2
723131,Manbazar,West Bengal,ODA,
303008,Dudu,Rajasthan,ODA,North2
392013,Ankleshwar,Gujarat,No,Guj2
606305,Ulundurpet,Tamil Nadu,ODA,South2
625535,Usilampatti,Tamil Nadu,ODA,South2
131039,Sonipat,Haryana,No,North2
622301,Peravurani,Tamil Nadu,No,South2
505451,Karim Nagar,Telangana,No,
313004,Udaipur,Rajasthan,No,North2
691332,Adoor,Kerala,ODA,Kerala
303122,Jaipur,Rajasthan,No,North1
508376,Suryapet,Telangana,ODA,
805129,Wazirganj,Bihar,No,East2
847404,Jhanjharpur,Bihar,No,East2
230137,Lalganj Ajhara,Uttar Pradesh,ODA,North2
202410,Chandausi,Uttar Pradesh,ODA,North2
206302,Kishni,Uttar Pradesh,No,North2
456776,Badnagar,Madhya Pradesh,ODA,Central2
454221,Kukshi,Madhya Pradesh,ODA,Central2
524401,Gummudipoondi,Andhra Pradesh,ODA,South2
689602,Karukachal,Kerala,No,Kerala
723154,Bhaddi,West Bengal,ODA,
210501,Muskara,Uttar Pradesh,No,North2
332709,Khandela,Rajasthan,No,North2
392310,Karjan,Gujarat,ODA,Guj2
604601,Tiruvannamalai,Tamil Nadu,No,South2
635001,Krishnagiri,Tamil Nadu,No,South2
825402,hazaribagh,Jharkhand,No,East2
755020,Jajpur,Odisha,ODA,East2
221706,Ratanpura,Uttar Pradesh,No,North2
125038,Jind,Haryana,ODA,North2
622104,Pudukkottai,Tamil Nadu,No,South2
143112,Tarsikka,Punjab,ODA,North2
496450,Sarangarh,Chhattisgarh,No,Central2
643206,Ooty,Tamil Nadu,No,South2
784163,Itanagar,Assam,No,NE
363039,Surendranagar,Gujarat,ODA,Guj2
522305,Guntur,Andhra Pradesh,ODA,South2
508355,Miryalaguda,Telangana,ODA,
770023,Rajgangpur,Odisha,ODA,East2
533103,Rajahmundry,Andhra Pradesh,No,South2
638403,Tirupur,Tamil Nadu,ODA,South2
641005,Coimbatore,Tamil Nadu,No,South2
641664,Tirupur,Tamil Nadu,ODA,South2
394163,Mandvi (Surat),Gujarat,No,Guj2
781366,Guwahati,Assam,ODA,NE
360380,Jetpur,Gujarat,ODA,Guj2
630204,Karaikudi,Tamil Nadu,ODA,South2
755021,Chandipur,Odisha,No,East2
414110,Ahmednagar,Maharashtra,No,Mah2
636108,Attur,Tamil Nadu,ODA,South2
741167,Krishnanagar,West Bengal,ODA,
804406,Jehanabad,Bihar,No,East2
574153,Mangalore,Karnataka,No,
122414,Gurgaon,Haryana,No,North1
742409,Domkal,West Bengal,ODA,
736175,Dinhata,West Bengal,ODA,
609604,Karaikal,Pondicherry,ODA,
313024,Udaipur,Rajasthan,No,North2
609603,Mayiladuthurai,Pondicherry,ODA,
147004,Patiala,Punjab,No,North2
391240,Karjan,Gujarat,ODA,Guj2
221507,Phulpur,Uttar Pradesh,No,North2
203391,Anupshahar,Uttar Pradesh,ODA,North2
829114,Phusro,Jharkhand,ODA,East2
392230,Karjan,Gujarat,ODA,Guj2
140405,Sirhind-Fategarh,Punjab,ODA,North2
392220,Karjan,Gujarat,ODA,Guj2
462015,Bhopal,Madhya Pradesh,No,Central1
143205,Tarsikka,Punjab,ODA,North2
643282,Coonoor,Tamil Nadu,ODA,South2
802129,Malyabag,Bihar,ODA,East2
313011,Udaipur,Rajasthan,No,North2
462029,Bhopal,Madhya Pradesh,No,Central1
307031,Pindwara,Rajasthan,ODA,North2
392111,Ankleshwar,Gujarat,ODA,Guj2
533293,Rajahmundry,Andhra Pradesh,No,South2
246165,Pauri,Uttarakhand,No,North2
609703,Karaikal,Tamil Nadu,ODA,South2
274801,Khadda,Uttar Pradesh,No,North2
391245,Karjan,Gujarat,ODA,Guj2
212208,Allahabad,Uttar Pradesh,No,North2
638457,Erode,Tamil Nadu,ODA,South2
224145,Ayodhya,Uttar Pradesh,ODA,North2
508248,Devarakonda,Telangana,ODA,
636403,Mettur,Tamil Nadu,ODA,South2
202165,Jewar,Uttar Pradesh,ODA,North2
